Temperature,Humidity,Wind_Speed,Pressure,Cloud_Cover,Dew_Point,Month,Rainfall
21.863944964748676,75.68164944430337,13.845224368890447,1010.6308896319644,89.03843208552661,27.99787834136155,11,1
17.30939729486379,32.311672507188405,49.1760736357611,1011.4652089710582,57.68812013112085,33.98822893244558,10,0
23.69254358741304,85.26664999924942,7.035576402437921,1012.3190886413578,56.39195667556237,34.10223370000121,1,1
19.83663861762013,37.95524574693285,10.100783420124499,998.4707727993307,50.027853520776034,30.952132981261816,7,0
42.890929570277194,37.905409185809845,9.211241961901306,1014.9918453182345,6.9394085904183385,23.023764480188575,3,0
39.24361138693251,62.957953831473084,44.69948550039352,993.1987020216121,8.987685173616066,26.025970917316396,10,0
34.002112695312704,67.43519478733626,32.714627616248094,996.974461776338,60.09120056590861,13.556174080412422,8,0
41.143817705631534,66.40689662702489,7.6052141611136435,1020.7114516329069,34.09585714355583,23.92311260517862,12,0
39.110162306973436,27.31894699182039,22.016170918417448,1015.8553102754298,91.72680665776807,18.669486483196323,3,0
20.597101766581076,90.19686901043043,30.764901253490102,990.4810943903971,40.659053735947225,19.460520193307975,1,0
41.77676995469933,41.24800340709648,4.173204249469165,998.693169112943,14.328145870264109,27.73329681125474,5,0
31.18026725746952,30.361193702624334,44.12081842036694,997.5042269047608,71.4718833502036,13.45755066791755,2,0
39.22320465492187,91.09984638951818,40.180176772076756,999.478221481294,29.335342144100984,14.541188350835597,11,1
41.8827389977048,96.45211985838027,25.26033867883191,998.664591959796,52.54703073558932,32.7392537338591,4,1
24.540104249155917,88.97020938123605,48.35633076295852,992.1884203509996,69.783278550517,6.686728845529167,1,1
18.301557735830304,84.76128597799024,20.888048963754986,1006.0629180808887,90.02641112020704,19.56902895240021,9,1
21.83805487625825,72.41935845112174,49.20551595182489,1015.6456716175157,79.2191194801676,32.384024012235855,6,1
27.813233658787688,64.06858964873115,33.395999940181355,1011.2356103651102,67.63610678727241,23.31089023454471,8,1
39.54044297767479,26.958940792912813,31.733563662697073,1013.5505084009328,67.96331823951436,21.392212226363963,11,1
40.82191749769031,52.676257045655895,8.29774476478925,992.8402212487683,94.59246440320865,12.492325376880657,4,0
15.208563915935722,49.81508136098512,44.0963879152322,1023.3021748561875,29.582409749653603,15.298264671933449,9,0
30.32241907732697,40.7803027008261,21.37448439603076,1019.3472141845059,0.11120941961874076,30.561452474140786,2,0
27.52233009446337,77.87360909508679,8.111670289123968,1018.1781611473482,27.19545593981987,21.776543953053743,9,1
21.663234314121908,59.67005880630167,0.630375998787952,1018.8044331764619,21.7891379626744,20.442265812703397,12,0
18.595961020010485,26.483697272611835,27.987784181919128,1022.6448677846466,66.18345851139982,7.987391406200867,5,0
25.12845514210884,37.6146561559849,26.369981106133817,1009.0488888139794,63.3711599765529,5.480844693653694,6,1
43.287291117375574,74.66070109276768,35.967681118457925,997.009870625367,59.34613827047238,33.91055566061147,3,1
24.696087960622656,26.090468759224017,44.512902650890105,1011.5874262748389,1.62434432094537,16.309585018605247,4,0
30.563718652300985,88.0965531239015,3.9703292321514763,1016.0008522783778,72.87780544506475,23.09639186298513,6,1
36.090568766855334,59.611722161117946,36.574824517018115,1015.8271087673909,32.353041248549154,7.39145219561855,7,0
25.90888807137882,58.44692618613184,9.370597204879111,1008.2507158458408,66.50559890066312,25.493428571691396,1,1
44.15346248162882,67.3926227727614,42.9088526578582,992.3960551766752,55.65784285021533,32.97700126117883,7,0
43.87341884826334,85.97447727401193,40.953175693082805,1002.9889528450544,34.27309254279072,22.26995758992259,1,1
22.553468874760924,47.824736632175444,27.03968774927722,1022.2268312962175,13.457626710410775,8.783459671262317,5,0
29.91745517677156,74.24129220472508,35.51213993116558,1010.4557118415099,9.441889766048096,22.451645824204302,6,1
24.026349294503092,65.2585571196633,15.71750565918742,1008.84161801395,83.15183331122236,27.990416393139572,2,1
23.545214831324028,41.362261613553706,23.558394946640732,999.4098730033768,91.8397542081558,17.19249609722056,10,0
16.106608420635983,90.29039890841264,41.08184488552358,1002.8957121970802,64.97880467642996,31.395132438244037,9,1
33.286930019396905,83.79408172855425,22.963259858660695,1021.337113120361,10.343411486048337,24.460488600720936,10,1
30.080370696865845,72.67614677267403,17.88991326627209,1013.3262066634393,40.20272168882407,31.977467548676074,6,1
16.54436253749968,88.04653832753935,24.710622362514993,1017.5585459363316,72.89392001051573,23.705159337420117,7,1
23.359393927098346,89.3835360767842,41.41246262186092,1005.9020898073679,77.9820884010068,8.938639160144728,10,1
42.24797657899961,76.66903813720279,16.760402368543637,1012.0586526809656,11.82186222910886,14.290751333155674,8,1
22.186856720009175,86.96106626909376,8.68807965678719,998.6934263060123,0.003071884538241587,11.053848447573706,11,0
19.346846162736693,75.79771693354269,35.60070101653904,1014.691129059922,71.2137045880605,32.26479493150587,10,1
29.68358280832689,74.41126174082403,41.29891063540409,1004.9660466796169,35.659617598620564,27.81200201862448,1,0
44.56951362331802,69.48891025721474,5.031873926176667,1005.4890930185161,25.448133161826025,25.291951067300182,8,0
22.261658145345013,80.2173311646113,11.993705637797236,1012.7262813601909,1.289746978952544,14.028989588948651,4,1
35.16406642217636,32.68840842344589,7.098599488049695,1022.7698217514125,54.02994067614997,10.521343161506405,10,0
37.84858845986153,90.46966073591427,17.39707057910833,992.2402221313017,85.11507354259817,27.693532639667353,8,1
22.12912631977199,89.74748221961856,22.517548945270633,1018.8660133071453,95.76316462725879,19.22473837637239,6,1
36.84649045835579,22.33978264276473,37.44131684816532,1000.2334088644268,56.574495061328925,11.773686564518874,11,0
26.033493981577596,86.06534004518102,32.557379244083705,1005.5371809077233,51.44613277398942,23.498659344958252,9,1
33.96917491780738,30.309589397875616,31.046428373921557,990.7669665071253,8.50563854892411,6.21001556415356,11,0
34.00589132282684,46.809508340731355,17.61874733048272,1000.536612724201,54.887280154259976,14.785107623847605,4,0
31.073240522242756,79.48066050332862,42.072377654238,1007.5920934920546,37.99790789653946,19.05670983773404,2,0
17.70869310163225,32.860791683864655,23.564358369908227,991.9661627071604,60.71352808835769,9.438750023282175,2,0
40.05907486767714,85.43736192952497,48.95524690075773,1007.1883505284108,38.87263478765467,34.53963432772519,5,1
24.623401949152075,86.57073423661936,31.70710691478684,1022.448872010045,24.029912345036674,11.272920937688427,10,0
20.595555311995625,60.597418700866896,6.313237078225137,993.6887626337732,9.49652752283765,8.910593901297966,9,0
16.223254246642917,20.510869737346688,33.8088781037717,1016.7554254826426,31.491844458889574,11.106046216606892,12,0
32.72678829564725,42.96305065399302,16.25520077158495,1004.3384868681597,9.664483428775227,28.071833994791728,3,0
35.32693085526847,69.35415347005937,34.31635983430487,1012.9310800083518,17.689695082398394,17.765169778155283,8,0
15.497634867835684,98.49489424219388,3.482057408120287,999.108280929483,98.73361585795459,21.96247819257614,4,1
30.36279174897843,70.54508216133347,8.74407185879797,995.5822291889475,44.41035569066186,5.6302747095908225,6,0
21.79487325593814,40.78428648513278,42.786862945289315,995.616191499493,53.187176650501655,6.032939257199437,10,0
34.35518371228349,70.72045624796891,11.358977851175744,992.4672180975101,87.36185287372153,18.374766494810487,6,1
20.23099287014974,63.198830377268436,41.852056262147,996.4976346715436,99.55689004906878,29.499657296048706,3,0
35.72813214307398,82.3876316120915,13.963804422720521,1013.2476784746138,58.27144493446815,31.557166361226958,5,1
26.602060389016124,28.558451106156674,32.144095502935386,1020.8591714145227,81.24738210441717,7.6011970278692065,12,0
43.101899662102035,80.88223220016224,34.70752867549155,1018.4943989956906,32.694102433667524,21.150893063030683,3,1
19.125628324379797,63.301326294088824,25.632737657252648,1013.9797008456069,30.57439574472911,32.39689058837811,11,0
25.231990531507755,97.03936030871957,15.265533834836564,993.8651152193886,40.27037209945602,16.639182631936592,11,1
18.40420563721767,47.34977328309489,10.632218818554806,1000.1215606203582,67.25072626736491,29.886974942851058,1,0
42.74080854835688,70.60975145071585,1.659467728121311,1000.8432406362864,68.21916892550988,9.010869631983086,7,0
41.32018060142943,94.5622484408014,15.19732006203619,998.7484931239168,31.52394346494508,33.06183469003396,4,1
22.73824883145467,28.20077823925434,32.65813952656415,1008.0251980898403,13.320992413662868,27.542699525939078,7,0
34.79952138102537,94.9782789789161,46.91524092242413,1008.7443835207886,63.239625646550856,33.24003178360705,3,1
39.51666600603647,75.03085778406506,43.5602241131526,1002.4910091309889,12.832586218876452,25.298517006575196,12,0
31.65602434798387,25.42696472841375,38.30323882676513,1002.3826205557752,57.84925082293301,15.90211795998281,11,0
30.889517350680194,44.0770853557453,39.42236716266493,1018.9994459267128,69.3422128056309,33.145435175741675,5,1
22.25556872701355,76.65376709162253,33.249245173799764,1017.625249691189,70.06114963944516,13.267003289275355,5,1
17.793083034176977,25.388048117501736,13.01434287830015,1000.7728541088261,75.34721106595967,14.965175661851976,2,0
41.91647273859981,66.57363681410186,45.359751535291494,1021.9825955355641,87.28594215656645,26.02425254005221,11,1
42.01254171489991,47.67064455623654,33.5366155952917,1023.3485255950877,49.995899196478845,27.95948898576159,10,0
33.99304371819804,69.67324142139816,28.022031549021996,1001.4359889710514,73.02491895295712,32.882104515474616,12,1
25.17089373146102,23.65936270500103,5.5494734606740534,1002.404873207757,61.91727353658367,11.144072271686285,2,0
25.476287238379825,89.7229444921901,22.35277719032127,1007.6971953697686,18.663993979768257,28.939941056576718,4,1
36.77867036610718,97.87911753419175,23.017913560096314,1022.9392284386786,2.568964486940817,27.156381601908905,4,1
41.913307798577314,97.51022842285532,43.228180476133495,1020.6711801599808,28.454138567693377,6.913836687607936,4,1
41.61259272795352,79.97214653943398,27.332411009389425,993.5898786904256,44.30337063376194,16.61669423630621,6,1
38.396266375728715,30.406899210450558,19.020027448520484,1003.7455760144995,61.71059444286563,13.482963711802958,2,0
34.26094938462863,80.6610556743218,48.840016425532966,1009.367991641242,84.99593305032053,14.134712730620912,6,1
17.524198949851467,21.96695331670412,5.536029666315784,1007.6096365393039,19.624571670616564,34.488406386641024,7,0
19.84886142283841,21.76988412231978,21.12742141559723,996.7852073777913,12.55497898984771,24.283322404397836,11,0
41.956625655812374,45.8888175319633,2.1012337585702645,1020.0585869908854,96.34799474743275,26.530284733804987,10,1
33.1928717897877,59.091455232373264,36.99520603834652,1013.6929274048894,10.80445593764071,34.29852911945028,3,0
15.27591154849889,81.63259342462345,45.90382760995753,1019.3267931198131,47.84910701071892,16.316053473729163,11,0
18.044146285980965,74.66363012852042,14.001866477524471,1020.0567497772315,58.55637287933019,29.055205053584178,12,1
34.905053073241675,55.67221651013987,42.91708383995604,1016.1924548783009,54.137442090743825,18.03592889913486,8,0
15.15184751538656,41.89013330253327,14.610911523094888,1005.3723710437401,8.603215703294321,31.086010154449394,2,0
19.82424154252496,99.76996001261689,45.53850808219576,1011.3691364255399,5.702691400361937,10.419726239339095,11,0
31.462013680997583,54.094504178877834,37.6980951798392,995.612789214191,10.548342746103568,33.43058531192839,8,1
35.7568559307808,56.11096194637404,40.24533884207193,1013.5775896116218,58.55876838726125,11.56315125232639,11,0
34.55883778507801,33.089905695333535,0.900327780022725,996.2738639508748,54.43448876343211,14.786615209427946,5,0
21.728079283816793,83.58476389999436,48.1405178537013,1014.2882356678555,23.374079203674427,27.685767023203415,2,1
36.36537664042608,75.49457806251908,36.33354960351616,998.0359356263889,63.777414184559156,16.8126542469622,7,1
22.117472624904003,37.66156902310083,15.237554769306666,994.1142955052577,82.00675020556494,23.2463413029934,2,1
24.76199094477803,26.590483649267416,41.46973324294235,995.7849571550036,4.157895984659376,18.337205032082856,6,0
37.394742153540726,74.43994416597704,14.076059920746498,990.0697247326675,49.81299435480424,27.271098112693455,10,1
34.48898697141644,72.36089714249081,43.6376919783064,1015.1558866248736,68.93104121026903,11.849937571058327,3,1
40.47670231482534,41.86076215985675,5.6290195205968505,1015.6340367170433,25.23119270696871,6.75373961710631,9,0
34.7283867690103,96.06908498003283,35.184298873039786,1008.022667246964,30.77709052931491,13.997881924191987,3,0
32.04925810006415,32.08463134247202,27.034923832245518,995.6476980369384,61.36379029893838,19.229259946052906,11,0
17.810243034842774,54.586784083408155,4.826723509772041,992.9244018128742,89.7935293443737,10.040601565780356,12,0
26.031474091783004,95.4892736134079,12.094691412941948,990.669513825305,80.99244203028994,15.64391868969166,12,1
22.956071030451763,53.57818535408978,0.6202018138657395,995.8011861937828,58.31302190995835,16.999490548807056,3,0
22.319689301372506,71.08207581312683,23.438398273225292,1021.1799437244101,73.02217177572491,6.721755310648207,5,1
44.190316642573364,51.80755183702354,15.063263038000018,998.4537894595588,36.482247020779866,22.499217445526135,7,0
26.792931740002814,41.937216187893604,29.91787421488794,1002.3994964526025,64.09655280987577,31.530302839138624,8,1
41.7613966553134,98.71821183678625,14.86189038543086,993.6870919568466,46.6181591127557,9.552287388591573,12,0
33.93415877991789,52.74672050520344,14.995955575349235,997.782645666186,18.993613645756092,22.934240402045422,11,0
38.84433910624945,91.52793629433076,37.15965993658017,1008.1728599773072,70.17382738772572,24.942176147325387,7,1
30.079112793155765,38.39636847128689,2.4071417989176727,1011.2713439083478,55.646463734882204,17.58004041257865,9,0
32.30711653879077,37.04837632200666,45.144749759599364,998.5873309958174,35.86215819535914,26.0329276209281,5,0
29.77553081456592,22.49072663076091,42.61319371955907,992.0206255728791,91.13391900786307,17.32194630473036,10,0
20.857289633941335,72.13334603007081,33.39023416132033,1003.686150419459,2.0934117826733267,20.139118639323048,11,1
36.67356345784516,49.48210749790089,29.661078505369215,998.1971179824217,31.5773151249496,5.220591336632809,3,0
23.423170873225672,89.14865998717096,44.615124906982615,997.6843873130431,5.688139777764656,25.751603424040663,6,1
15.729478992943616,57.85679253532457,9.266508976435722,1023.5951980949709,76.65273162216272,24.840280368341734,5,0
34.364168877215036,97.45547423317774,3.9484581095414306,1011.5705170074003,70.21074541137926,6.152026319790337,12,1
20.31332038221147,34.84204125624969,11.975508495476905,1009.4907455110233,33.13522187363171,16.047503221853994,4,0
43.21375753058743,89.48985343644887,39.728913935009516,1004.5521286233163,67.5662902207073,34.37095522375002,12,1
43.617857310077625,82.12774822333934,1.7335133363241662,1005.013051670055,39.593722619594985,17.622096877058503,2,0
42.44593170661346,81.67374757152416,29.140341754174482,1008.9316751343329,75.62537914224343,20.05836215395525,7,1
26.10476100766333,87.58265824935101,49.77187580956549,1014.3750432462638,45.41836627367061,32.29790474479155,5,1
15.463698495866023,80.88191927543991,42.78480469187697,1014.575113366364,41.22797278316656,26.517856275972694,4,1
42.84955687763176,70.09762573051323,26.072284452179474,996.0092867696908,93.4729915488301,22.462103933726706,12,1
27.84552444951943,30.499590214591006,3.182045464332117,1007.5039463226819,25.087909989070024,28.934140440232177,8,0
43.999644571310085,22.602094359300153,41.568675719285494,1004.4185333261936,12.044733999656543,30.930987993679196,9,0
43.90859931267758,93.66782782525495,29.94892540886053,1020.4684438194284,58.45431132594582,18.706642152118008,9,0
40.5902836640208,69.33202516165905,5.746649852978342,1012.0996622426431,96.93218122841789,19.25325094795506,3,0
23.83346676208757,83.7229832780941,4.69286424116781,1008.6376423245594,37.783921372718666,16.581528069555073,3,0
26.552931858057757,58.52178812100401,45.48134097182962,994.0388124762621,6.203676362878152,34.001184200553816,5,0
40.534100145505704,29.38465511699156,33.46001314690392,1011.1973261263194,33.93052673095674,25.914987628710513,5,0
24.50766015468833,30.014863376204033,41.46433996583777,994.1021366988082,50.593165431955846,7.496691986242169,10,0
20.084782400582775,74.84522297831771,43.94894501411336,1001.8022301448013,16.19230066322137,30.888788699390552,2,1
31.704037873750504,54.424471591957015,28.58861760241611,994.9994687685016,65.8102218056492,19.416798225088044,1,0
43.08464322482343,36.04197813602694,25.872317587752065,1014.2225776458529,99.77493890102006,7.062617192674624,8,0
35.88089390024919,59.327563739314954,21.521370516049508,997.2188239842653,45.17394759814438,21.491517654899333,3,0
32.10183510268095,25.13671496601073,15.847329389555965,1003.7150780615809,35.472855673021265,17.51492836927106,1,0
17.915294813123054,66.5577121531519,21.729798042935588,1021.3486172166572,40.070416683446666,31.332482145878746,1,0
33.45021680097509,41.51947235480782,38.69398278650782,997.151073418964,11.514617839520113,11.119838108281622,11,0
44.7016155031279,83.80472805097506,30.09617155075658,1007.7731772385573,88.32736014262238,29.79393828476549,2,1
19.202520457095723,44.8289567138859,44.6261644977423,1004.6745081408108,41.4825655521352,21.730660735563582,6,0
30.5498895709121,56.4176119265441,22.169000718959385,990.6343414366005,38.72744114248413,6.638309096404072,6,0
